_id,LocationType,Time,Season,OffendingAnimalLeashStatus,IncidentType,VictimType,FinancialYear,Count
1560,Footpath,Noon to 5 pm,Summer,No Leash,Attack,Both,2020/21,1
1561,Footpath,Noon to 5 pm,Summer,No Leash,Attack,Both,2023/24,2
1562,Footpath,Noon to 5 pm,Summer,No Leash,Attack,Human,2018/19,2
1563,Footpath,Noon to 5 pm,Summer,No Leash,Attack,Human,2019/20,5
1564,Footpath,Noon to 5 pm,Summer,No Leash,Attack,Human,2020/21,2
1565,Footpath,Noon to 5 pm,Summer,No Leash,Attack,Human,2021/22,2
1566,Footpath,Noon to 5 pm,Summer,No Leash,Attack,Human,2022/23,3
1567,Footpath,Noon to 5 pm,Summer,No Leash,Attack,Human,2023/24,1
1568,Footpath,Noon to 5 pm,Summer,No Leash,Attack,Human,bef 30 Jun 2018,1
1569,Footpath,Noon to 5 pm,Summer,No Leash,Attack,Unknown,2019/20,1
1570,Footpath,Noon to 5 pm,Summer,No Leash,Attack,Unknown,2020/21,3
1571,Footpath,Noon to 5 pm,Summer,No Leash,Attack,Unknown,2021/22,1
1572,Footpath,Noon to 5 pm,Summer,No Leash,Attack,Unknown,2022/23,1
1573,Footpath,Noon to 5 pm,Summer,No Leash,Attack,Unknown,2023/24,2
1574,Footpath,Noon to 5 pm,Summer,No Leash,Harassment,Animal,2019/20,1
1575,Footpath,Noon to 5 pm,Summer,No Leash,Harassment,Animal,2020/21,3
1576,Footpath,Noon to 5 pm,Summer,No Leash,Harassment,Human,2019/20,5
1577,Footpath,Noon to 5 pm,Summer,No Leash,Harassment,Human,2020/21,8
1578,Footpath,Noon to 5 pm,Summer,No Leash,Harassment,Human,2022/23,3
1579,Footpath,Noon to 5 pm,Summer,No Leash,Harassment,Human,2023/24,2
1580,Footpath,Noon to 5 pm,Summer,No Leash,Harassment,Unknown,2019/20,3
1581,Footpath,Noon to 5 pm,Summer,No Leash,Harassment,Unknown,2021/22,3
1582,Footpath,Noon to 5 pm,Summer,No Leash,Harassment,Unknown,2022/23,2
1583,Footpath,Noon to 5 pm,Summer,No Leash,Harassment,Unknown,2023/24,1
1584,Footpath,Noon to 5 pm,Summer,On a Leash,Attack,Animal,2019/20,2
1585,Footpath,Noon to 5 pm,Summer,On a Leash,Attack,Animal,2020/21,1
1586,Footpath,Noon to 5 pm,Summer,On a Leash,Attack,Animal,2022/23,1
1587,Footpath,Noon to 5 pm,Summer,On a Leash,Attack,Human,2018/19,1
1588,Footpath,Noon to 5 pm,Summer,On a Leash,Attack,Human,2020/21,1
1589,Footpath,Noon to 5 pm,Summer,On a Leash,Attack,Human,2022/23,1
1590,Footpath,Noon to 5 pm,Summer,On a Leash,Attack,Unknown,2021/22,1
1591,Footpath,Noon to 5 pm,Summer,On a Leash,Harassment,Human,2020/21,1
1592,Footpath,Noon to 5 pm,Summer,On a Leash,Harassment,Human,2022/23,1
1593,Footpath,Noon to 5 pm,Summer,On a Leash,Harassment,Unknown,2019/20,1
1594,Footpath,Noon to 5 pm,Summer,Unknown,Attack,Animal,2018/19,1
1595,Footpath,Noon to 5 pm,Summer,Unknown,Attack,Animal,2019/20,1
1596,Footpath,Noon to 5 pm,Summer,Unknown,Attack,Animal,2020/21,1
1597,Footpath,Noon to 5 pm,Summer,Unknown,Attack,Animal,2021/22,2
1598,Footpath,Noon to 5 pm,Summer,Unknown,Attack,Animal,2023/24,2
1599,Footpath,Noon to 5 pm,Summer,Unknown,Attack,Animal,bef 30 Jun 2018,1
1600,Footpath,Noon to 5 pm,Summer,Unknown,Attack,Human,2020/21,3
1601,Footpath,Noon to 5 pm,Summer,Unknown,Attack,Human,2021/22,1
1602,Footpath,Noon to 5 pm,Summer,Unknown,Attack,Human,2022/23,3
1603,Footpath,Noon to 5 pm,Summer,Unknown,Attack,Human,2023/24,2
1604,Footpath,Noon to 5 pm,Summer,Unknown,Attack,Unknown,2018/19,1
1605,Footpath,Noon to 5 pm,Summer,Unknown,Attack,Unknown,2019/20,1
1606,Footpath,Noon to 5 pm,Summer,Unknown,Attack,Unknown,2020/21,1
1607,Footpath,Noon to 5 pm,Summer,Unknown,Attack,Unknown,2022/23,1
1608,Footpath,Noon to 5 pm,Summer,Unknown,Harassment,Animal,2018/19,1
1609,Footpath,Noon to 5 pm,Summer,Unknown,Harassment,Animal,2019/20,1
1610,Footpath,Noon to 5 pm,Summer,Unknown,Harassment,Animal,2020/21,2
1611,Footpath,Noon to 5 pm,Summer,Unknown,Harassment,Animal,2021/22,1
1612,Footpath,Noon to 5 pm,Summer,Unknown,Harassment,Animal,2022/23,1
1613,Footpath,Noon to 5 pm,Summer,Unknown,Harassment,Human,2020/21,2
1614,Footpath,Noon to 5 pm,Summer,Unknown,Harassment,Unknown,2019/20,2
1615,Footpath,Noon to 5 pm,Summer,Unknown,Harassment,Unknown,2020/21,2
1616,Footpath,Noon to 5 pm,Summer,Unknown,Harassment,Unknown,2021/22,3
1617,Footpath,Noon to 5 pm,Summer,Unknown,Harassment,Unknown,2022/23,1
1618,Footpath,Noon to 5 pm,Summer,Unknown,Harassment,Unknown,bef 30 Jun 2018,1
1619,Footpath,Noon to 5 pm,Winter,No Leash,Attack,Animal,2018/19,9
1620,Footpath,Noon to 5 pm,Winter,No Leash,Attack,Animal,2019/20,14
1621,Footpath,Noon to 5 pm,Winter,No Leash,Attack,Animal,2020/21,11
1622,Footpath,Noon to 5 pm,Winter,No Leash,Attack,Animal,2021/22,13
1623,Footpath,Noon to 5 pm,Winter,No Leash,Attack,Animal,2022/23,10
1624,Footpath,Noon to 5 pm,Winter,No Leash,Attack,Animal,2023/24,6
1625,Footpath,Noon to 5 pm,Winter,No Leash,Attack,Animal,bef 30 Jun 2018,1
1626,Footpath,Noon to 5 pm,Winter,No Leash,Attack,Both,2018/19,2
1627,Footpath,Noon to 5 pm,Winter,No Leash,Attack,Both,2019/20,1
1628,Footpath,Noon to 5 pm,Winter,No Leash,Attack,Both,2021/22,3
1629,Footpath,Noon to 5 pm,Winter,No Leash,Attack,Both,2022/23,3
1630,Footpath,Noon to 5 pm,Winter,No Leash,Attack,Both,2023/24,1
1631,Footpath,Noon to 5 pm,Winter,No Leash,Attack,Human,2018/19,3
1632,Footpath,Noon to 5 pm,Winter,No Leash,Attack,Human,2019/20,2
1633,Footpath,Noon to 5 pm,Winter,No Leash,Attack,Human,2020/21,5
1634,Footpath,Noon to 5 pm,Winter,No Leash,Attack,Human,2021/22,5
1635,Footpath,Noon to 5 pm,Winter,No Leash,Attack,Human,2022/23,5
1636,Footpath,Noon to 5 pm,Winter,No Leash,Attack,Human,2023/24,5
1637,Footpath,Noon to 5 pm,Winter,No Leash,Attack,Human,bef 30 Jun 2018,1
1638,Footpath,Noon to 5 pm,Winter,No Leash,Attack,Unknown,2018/19,1
1639,Footpath,Noon to 5 pm,Winter,No Leash,Attack,Unknown,2019/20,1
1640,Footpath,Noon to 5 pm,Winter,No Leash,Attack,Unknown,2020/21,4
1641,Footpath,Noon to 5 pm,Winter,No Leash,Attack,Unknown,2021/22,5
1642,Footpath,Noon to 5 pm,Winter,No Leash,Attack,Unknown,2022/23,4
1643,Footpath,Noon to 5 pm,Winter,No Leash,Attack,Unknown,2023/24,4
1644,Footpath,Noon to 5 pm,Winter,No Leash,Attack,Unknown,bef 30 Jun 2018,1
1645,Footpath,Noon to 5 pm,Winter,No Leash,Harassment,Animal,2018/19,2
1646,Footpath,Noon to 5 pm,Winter,No Leash,Harassment,Animal,2019/20,6
1647,Footpath,Noon to 5 pm,Winter,No Leash,Harassment,Animal,2020/21,3
1648,Footpath,Noon to 5 pm,Winter,No Leash,Harassment,Animal,2021/22,5
1649,Footpath,Noon to 5 pm,Winter,No Leash,Harassment,Animal,2022/23,1
1650,Footpath,Noon to 5 pm,Winter,No Leash,Harassment,Animal,2023/24,3
1651,Footpath,Noon to 5 pm,Winter,No Leash,Harassment,Human,2018/19,1
1652,Footpath,Noon to 5 pm,Winter,No Leash,Harassment,Human,2019/20,6
1653,Footpath,Noon to 5 pm,Winter,No Leash,Harassment,Human,2020/21,6
1654,Footpath,Noon to 5 pm,Winter,No Leash,Harassment,Human,2021/22,2
1655,Footpath,Noon to 5 pm,Winter,No Leash,Harassment,Human,2022/23,6
1656,Footpath,Noon to 5 pm,Winter,No Leash,Harassment,Human,2023/24,4
1657,Footpath,Noon to 5 pm,Winter,No Leash,Harassment,Human,bef 30 Jun 2018,2
1658,Footpath,Noon to 5 pm,Winter,No Leash,Harassment,Unknown,2018/19,2
1659,Footpath,Noon to 5 pm,Winter,No Leash,Harassment,Unknown,2019/20,3
1660,Footpath,Noon to 5 pm,Winter,No Leash,Harassment,Unknown,2020/21,3
1661,Footpath,Noon to 5 pm,Winter,No Leash,Harassment,Unknown,2022/23,3
1662,Footpath,Noon to 5 pm,Winter,No Leash,Harassment,Unknown,2023/24,2
1663,Footpath,Noon to 5 pm,Winter,On a Leash,Attack,Animal,2018/19,1
1664,Footpath,Noon to 5 pm,Winter,On a Leash,Attack,Animal,2019/20,1
1665,Footpath,Noon to 5 pm,Winter,On a Leash,Attack,Animal,2020/21,1
1666,Footpath,Noon to 5 pm,Winter,On a Leash,Attack,Animal,2021/22,2
1667,Footpath,Noon to 5 pm,Winter,On a Leash,Attack,Animal,2022/23,1
1668,Footpath,Noon to 5 pm,Winter,On a Leash,Attack,Human,2019/20,3
1669,Footpath,Noon to 5 pm,Winter,On a Leash,Attack,Human,2020/21,3
1670,Footpath,Noon to 5 pm,Winter,On a Leash,Attack,Human,2021/22,3
1671,Footpath,Noon to 5 pm,Winter,On a Leash,Attack,Human,2022/23,1
1672,Footpath,Noon to 5 pm,Winter,On a Leash,Attack,Human,2023/24,4
1673,Footpath,Noon to 5 pm,Winter,On a Leash,Attack,Unknown,2019/20,1
1674,Footpath,Noon to 5 pm,Winter,On a Leash,Attack,Unknown,2020/21,1
1675,Footpath,Noon to 5 pm,Winter,On a Leash,Attack,Unknown,2021/22,1
1676,Footpath,Noon to 5 pm,Winter,On a Leash,Attack,Unknown,2023/24,2
1677,Footpath,Noon to 5 pm,Winter,On a Leash,Harassment,Animal,2019/20,1
1678,Footpath,Noon to 5 pm,Winter,On a Leash,Harassment,Animal,2021/22,1
1679,Footpath,Noon to 5 pm,Winter,On a Leash,Harassment,Animal,2023/24,1
1680,Footpath,Noon to 5 pm,Winter,On a Leash,Harassment,Human,2022/23,1
1681,Footpath,Noon to 5 pm,Winter,On a Leash,Harassment,Unknown,2019/20,1
1682,Footpath,Noon to 5 pm,Winter,Unknown,Attack,Animal,2018/19,2
1683,Footpath,Noon to 5 pm,Winter,Unknown,Attack,Animal,2019/20,3
1684,Footpath,Noon to 5 pm,Winter,Unknown,Attack,Animal,2020/21,2
1685,Footpath,Noon to 5 pm,Winter,Unknown,Attack,Animal,2021/22,1
1686,Footpath,Noon to 5 pm,Winter,Unknown,Attack,Animal,2022/23,3
1687,Footpath,Noon to 5 pm,Winter,Unknown,Attack,Animal,2023/24,3
1688,Footpath,Noon to 5 pm,Winter,Unknown,Attack,Animal,bef 30 Jun 2018,1
1689,Footpath,Noon to 5 pm,Winter,Unknown,Attack,Both,2018/19,1
1690,Footpath,Noon to 5 pm,Winter,Unknown,Attack,Both,2023/24,2
1691,Footpath,Noon to 5 pm,Winter,Unknown,Attack,Human,2018/19,2
1692,Footpath,Noon to 5 pm,Winter,Unknown,Attack,Human,2019/20,1
1693,Footpath,Noon to 5 pm,Winter,Unknown,Attack,Human,2020/21,1
1694,Footpath,Noon to 5 pm,Winter,Unknown,Attack,Human,2021/22,3
1695,Footpath,Noon to 5 pm,Winter,Unknown,Attack,Human,2022/23,1
1696,Footpath,Noon to 5 pm,Winter,Unknown,Attack,Human,2023/24,1
1697,Footpath,Noon to 5 pm,Winter,Unknown,Attack,Unknown,2018/19,1
1698,Footpath,Noon to 5 pm,Winter,Unknown,Attack,Unknown,2019/20,4
1699,Footpath,Noon to 5 pm,Winter,Unknown,Attack,Unknown,2020/21,2
1700,Footpath,Noon to 5 pm,Winter,Unknown,Attack,Unknown,2021/22,1
1701,Footpath,Noon to 5 pm,Winter,Unknown,Attack,Unknown,2022/23,1
1702,Footpath,Noon to 5 pm,Winter,Unknown,Attack,Unknown,2023/24,1
1703,Footpath,Noon to 5 pm,Winter,Unknown,Harassment,Animal,2019/20,1
1704,Footpath,Noon to 5 pm,Winter,Unknown,Harassment,Animal,2023/24,1
1705,Footpath,Noon to 5 pm,Winter,Unknown,Harassment,Both,2019/20,1
1706,Footpath,Noon to 5 pm,Winter,Unknown,Harassment,Human,2018/19,3
1707,Footpath,Noon to 5 pm,Winter,Unknown,Harassment,Human,2019/20,2
1708,Footpath,Noon to 5 pm,Winter,Unknown,Harassment,Human,2020/21,3
1709,Footpath,Noon to 5 pm,Winter,Unknown,Harassment,Human,2021/22,1
1710,Footpath,Noon to 5 pm,Winter,Unknown,Harassment,Human,2022/23,2
1711,Footpath,Noon to 5 pm,Winter,Unknown,Harassment,Human,2023/24,1
1712,Footpath,Noon to 5 pm,Winter,Unknown,Harassment,Human,bef 30 Jun 2018,1
1713,Footpath,Noon to 5 pm,Winter,Unknown,Harassment,Unknown,2018/19,1
1714,Footpath,Noon to 5 pm,Winter,Unknown,Harassment,Unknown,2019/20,2
1715,Footpath,Noon to 5 pm,Winter,Unknown,Harassment,Unknown,2020/21,3
1716,Footpath,Noon to 5 pm,Winter,Unknown,Harassment,Unknown,2021/22,3
1717,Footpath,Noon to 5 pm,Winter,Unknown,Harassment,Unknown,2022/23,2
1718,Footpath,Noon to 5 pm,Winter,Unknown,Harassment,Unknown,2023/24,3
1719,Footpath,Unknown,Autumn,No Leash,Attack,Animal,2018/19,3
1720,Footpath,Unknown,Autumn,No Leash,Attack,Animal,2019/20,2
1721,Footpath,Unknown,Autumn,No Leash,Attack,Animal,2020/21,4
1722,Footpath,Unknown,Autumn,No Leash,Attack,Animal,2021/22,1
1723,Footpath,Unknown,Autumn,No Leash,Attack,Animal,2022/23,1
1724,Footpath,Unknown,Autumn,No Leash,Attack,Animal,2023/24,2
1725,Footpath,Unknown,Autumn,No Leash,Attack,Both,2019/20,1
1726,Footpath,Unknown,Autumn,No Leash,Attack,Human,2018/19,3
1727,Footpath,Unknown,Autumn,No Leash,Attack,Human,2019/20,2
1728,Footpath,Unknown,Autumn,No Leash,Attack,Human,2020/21,2
1729,Footpath,Unknown,Autumn,No Leash,Attack,Human,2022/23,1
1730,Footpath,Unknown,Autumn,No Leash,Attack,Human,bef 30 Jun 2018,1
1731,Footpath,Unknown,Autumn,No Leash,Attack,Unknown,2019/20,1
1732,Footpath,Unknown,Autumn,No Leash,Attack,Unknown,2020/21,1
1733,Footpath,Unknown,Autumn,No Leash,Attack,Unknown,2021/22,2
1734,Footpath,Unknown,Autumn,No Leash,Harassment,Animal,2018/19,2
1735,Footpath,Unknown,Autumn,No Leash,Harassment,Animal,2019/20,1
1736,Footpath,Unknown,Autumn,No Leash,Harassment,Animal,2022/23,1
1737,Footpath,Unknown,Autumn,No Leash,Harassment,Both,2018/19,1
1738,Footpath,Unknown,Autumn,No Leash,Harassment,Human,2019/20,1
1739,Footpath,Unknown,Autumn,No Leash,Harassment,Human,2021/22,2
1740,Footpath,Unknown,Autumn,No Leash,Harassment,Human,2022/23,1
1741,Footpath,Unknown,Autumn,No Leash,Harassment,Human,bef 30 Jun 2018,1
1742,Footpath,Unknown,Autumn,No Leash,Harassment,Unknown,2020/21,1
1743,Footpath,Unknown,Autumn,On a Leash,Attack,Human,2022/23,1
1744,Footpath,Unknown,Autumn,Unknown,Attack,Animal,2018/19,2
1745,Footpath,Unknown,Autumn,Unknown,Attack,Animal,2022/23,1
1746,Footpath,Unknown,Autumn,Unknown,Attack,Animal,2023/24,1
1747,Footpath,Unknown,Autumn,Unknown,Attack,Human,2018/19,1
1748,Footpath,Unknown,Autumn,Unknown,Attack,Human,2023/24,1
1749,Footpath,Unknown,Autumn,Unknown,Attack,Unknown,2019/20,1
1750,Footpath,Unknown,Autumn,Unknown,Attack,Unknown,2021/22,1
1751,Footpath,Unknown,Autumn,Unknown,Attack,Unknown,2022/23,4
1752,Footpath,Unknown,Autumn,Unknown,Harassment,Animal,2019/20,1
1753,Footpath,Unknown,Autumn,Unknown,Harassment,Human,2019/20,2
1754,Footpath,Unknown,Autumn,Unknown,Harassment,Human,2022/23,1
1755,Footpath,Unknown,Autumn,Unknown,Harassment,Unknown,2019/20,2
1756,Footpath,Unknown,Autumn,Unknown,Harassment,Unknown,2021/22,3
1757,Footpath,Unknown,Autumn,Unknown,Harassment,Unknown,2022/23,4
1758,Footpath,Unknown,Autumn,Unknown,Harassment,Unknown,2023/24,1
1759,Footpath,Unknown,Spring,No Leash,Attack,Animal,2018/19,3
1760,Footpath,Unknown,Spring,No Leash,Attack,Animal,2019/20,1
1761,Footpath,Unknown,Spring,No Leash,Attack,Animal,2020/21,1
1762,Footpath,Unknown,Spring,No Leash,Attack,Animal,2023/24,5
1763,Footpath,Unknown,Spring,No Leash,Attack,Human,2018/19,1
1764,Footpath,Unknown,Spring,No Leash,Attack,Human,2021/22,1
1765,Footpath,Unknown,Spring,No Leash,Attack,Human,2022/23,1
1766,Footpath,Unknown,Spring,No Leash,Attack,Human,2023/24,2
1767,Footpath,Unknown,Spring,No Leash,Attack,Unknown,2019/20,1
1768,Footpath,Unknown,Spring,No Leash,Attack,Unknown,2020/21,1
1769,Footpath,Unknown,Spring,No Leash,Attack,Unknown,2021/22,1
1770,Footpath,Unknown,Spring,No Leash,Harassment,Animal,2020/21,2
1771,Footpath,Unknown,Spring,No Leash,Harassment,Animal,2022/23,1
1772,Footpath,Unknown,Spring,No Leash,Harassment,Human,2018/19,3
1773,Footpath,Unknown,Spring,No Leash,Harassment,Human,2019/20,2
1774,Footpath,Unknown,Spring,No Leash,Harassment,Human,2020/21,3
1775,Footpath,Unknown,Spring,No Leash,Harassment,Human,2022/23,3
1776,Footpath,Unknown,Spring,No Leash,Harassment,Human,2023/24,1
1777,Footpath,Unknown,Spring,No Leash,Harassment,Unknown,2018/19,1
1778,Footpath,Unknown,Spring,No Leash,Harassment,Unknown,2020/21,1
1779,Footpath,Unknown,Spring,No Leash,Harassment,Unknown,2021/22,1
1780,Footpath,Unknown,Spring,No Leash,Harassment,Unknown,2023/24,1
1781,Footpath,Unknown,Spring,On a Leash,Attack,Human,2019/20,1
1782,Footpath,Unknown,Spring,On a Leash,Attack,Human,2021/22,1
1783,Footpath,Unknown,Spring,On a Leash,Attack,Unknown,2020/21,2
1784,Footpath,Unknown,Spring,On a Leash,Attack,Unknown,2023/24,1
1785,Footpath,Unknown,Spring,On a Leash,Harassment,Animal,2023/24,1
1786,Footpath,Unknown,Spring,On a Leash,Harassment,Human,2018/19,1
1787,Footpath,Unknown,Spring,On a Leash,Harassment,Human,2021/22,1
1788,Footpath,Unknown,Spring,Unknown,Attack,Animal,2018/19,1
1789,Footpath,Unknown,Spring,Unknown,Attack,Animal,2019/20,1
1790,Footpath,Unknown,Spring,Unknown,Attack,Animal,2020/21,1
1791,Footpath,Unknown,Spring,Unknown,Attack,Animal,2021/22,2
1792,Footpath,Unknown,Spring,Unknown,Attack,Animal,2022/23,1
1793,Footpath,Unknown,Spring,Unknown,Attack,Animal,2023/24,1
1794,Footpath,Unknown,Spring,Unknown,Attack,Human,2018/19,2
1795,Footpath,Unknown,Spring,Unknown,Attack,Human,2019/20,1
1796,Footpath,Unknown,Spring,Unknown,Attack,Human,2023/24,1
1797,Footpath,Unknown,Spring,Unknown,Attack,Unknown,2018/19,1
1798,Footpath,Unknown,Spring,Unknown,Attack,Unknown,2019/20,1
1799,Footpath,Unknown,Spring,Unknown,Attack,Unknown,2020/21,1
1800,Footpath,Unknown,Spring,Unknown,Attack,Unknown,2022/23,1
1801,Footpath,Unknown,Spring,Unknown,Harassment,Animal,2022/23,1
1802,Footpath,Unknown,Spring,Unknown,Harassment,Human,2018/19,2
1803,Footpath,Unknown,Spring,Unknown,Harassment,Human,2019/20,1
1804,Footpath,Unknown,Spring,Unknown,Harassment,Human,2020/21,1
1805,Footpath,Unknown,Spring,Unknown,Harassment,Human,2021/22,1
1806,Footpath,Unknown,Spring,Unknown,Harassment,Human,2022/23,1
1807,Footpath,Unknown,Spring,Unknown,Harassment,Unknown,2018/19,1
1808,Footpath,Unknown,Spring,Unknown,Harassment,Unknown,2021/22,1
1809,Footpath,Unknown,Spring,Unknown,Harassment,Unknown,2023/24,1
1810,Footpath,Unknown,Summer,No Leash,Attack,Animal,2018/19,1
1811,Footpath,Unknown,Summer,No Leash,Attack,Animal,2020/21,3
1812,Footpath,Unknown,Summer,No Leash,Attack,Animal,2021/22,1
1813,Footpath,Unknown,Summer,No Leash,Attack,Animal,2022/23,2
1814,Footpath,Unknown,Summer,No Leash,Attack,Human,2018/19,1
1815,Footpath,Unknown,Summer,No Leash,Attack,Human,2020/21,1
1816,Footpath,Unknown,Summer,No Leash,Attack,Human,2021/22,1
1817,Footpath,Unknown,Summer,No Leash,Attack,Human,2023/24,1
1818,Footpath,Unknown,Summer,No Leash,Attack,Human,bef 30 Jun 2018,1
1819,Footpath,Unknown,Summer,No Leash,Attack,Unknown,2019/20,1
1820,Footpath,Unknown,Summer,No Leash,Attack,Unknown,2021/22,1
1821,Footpath,Unknown,Summer,No Leash,Attack,Unknown,bef 30 Jun 2018,1
1822,Footpath,Unknown,Summer,No Leash,Harassment,Animal,2018/19,1
1823,Footpath,Unknown,Summer,No Leash,Harassment,Human,2018/19,3
1824,Footpath,Unknown,Summer,No Leash,Harassment,Human,2019/20,2
1825,Footpath,Unknown,Summer,No Leash,Harassment,Human,2020/21,2
1826,Footpath,Unknown,Summer,No Leash,Harassment,Human,2022/23,1
1827,Footpath,Unknown,Summer,No Leash,Harassment,Human,2023/24,1
1828,Footpath,Unknown,Summer,No Leash,Harassment,Unknown,2018/19,1
1829,Footpath,Unknown,Summer,No Leash,Harassment,Unknown,2019/20,1
1830,Footpath,Unknown,Summer,On a Leash,Attack,Animal,2019/20,1
1831,Footpath,Unknown,Summer,On a Leash,Attack,Animal,2022/23,1
1832,Footpath,Unknown,Summer,On a Leash,Attack,Human,2020/21,1
1833,Footpath,Unknown,Summer,On a Leash,Harassment,Human,2018/19,1
1834,Footpath,Unknown,Summer,On a Leash,Harassment,Human,2023/24,1
1835,Footpath,Unknown,Summer,Unknown,Attack,Animal,2018/19,1
1836,Footpath,Unknown,Summer,Unknown,Attack,Animal,2019/20,2
1837,Footpath,Unknown,Summer,Unknown,Attack,Animal,2020/21,1
1838,Footpath,Unknown,Summer,Unknown,Attack,Animal,2023/24,2
1839,Footpath,Unknown,Summer,Unknown,Attack,Human,2018/19,1
1840,Footpath,Unknown,Summer,Unknown,Attack,Human,2020/21,2
1841,Footpath,Unknown,Summer,Unknown,Attack,Unknown,2019/20,1
1842,Footpath,Unknown,Summer,Unknown,Attack,Unknown,2021/22,1
1843,Footpath,Unknown,Summer,Unknown,Attack,Unknown,2022/23,1
1844,Footpath,Unknown,Summer,Unknown,Attack,Unknown,2023/24,3
1845,Footpath,Unknown,Summer,Unknown,Harassment,Human,2018/19,1
1846,Footpath,Unknown,Summer,Unknown,Harassment,Human,2019/20,1
1847,Footpath,Unknown,Summer,Unknown,Harassment,Human,2022/23,1
1848,Footpath,Unknown,Summer,Unknown,Harassment,Unknown,2019/20,1
1849,Footpath,Unknown,Summer,Unknown,Harassment,Unknown,2021/22,2
1850,Footpath,Unknown,Summer,Unknown,Harassment,Unknown,2022/23,3
1851,Footpath,Unknown,Winter,No Leash,Attack,Animal,2018/19,2
1852,Footpath,Unknown,Winter,No Leash,Attack,Animal,2019/20,1
1853,Footpath,Unknown,Winter,No Leash,Attack,Animal,2020/21,1
1854,Footpath,Unknown,Winter,No Leash,Attack,Animal,2021/22,3
1855,Footpath,Unknown,Winter,No Leash,Attack,Animal,2022/23,2
1856,Footpath,Unknown,Winter,No Leash,Attack,Animal,bef 30 Jun 2018,1
1857,Footpath,Unknown,Winter,No Leash,Attack,Human,2021/22,1
1858,Footpath,Unknown,Winter,No Leash,Attack,Human,bef 30 Jun 2018,1
1859,Footpath,Unknown,Winter,No Leash,Attack,Unknown,2020/21,2
1860,Footpath,Unknown,Winter,No Leash,Attack,Unknown,2022/23,1
1861,Footpath,Unknown,Winter,No Leash,Harassment,Animal,2019/20,1
1862,Footpath,Unknown,Winter,No Leash,Harassment,Animal,2021/22,1
1863,Footpath,Unknown,Winter,No Leash,Harassment,Animal,2022/23,2
1864,Footpath,Unknown,Winter,No Leash,Harassment,Human,2018/19,1
1865,Footpath,Unknown,Winter,No Leash,Harassment,Human,2020/21,2
1866,Footpath,Unknown,Winter,No Leash,Harassment,Human,2023/24,1
1867,Footpath,Unknown,Winter,No Leash,Harassment,Human,bef 30 Jun 2018,1
1868,Footpath,Unknown,Winter,No Leash,Harassment,Unknown,2018/19,1
1869,Footpath,Unknown,Winter,No Leash,Harassment,Unknown,2019/20,1
1870,Footpath,Unknown,Winter,No Leash,Harassment,Unknown,2020/21,2
1871,Footpath,Unknown,Winter,No Leash,Harassment,Unknown,2022/23,1
1872,Footpath,Unknown,Winter,On a Leash,Attack,Animal,2020/21,1
1873,Footpath,Unknown,Winter,On a Leash,Attack,Animal,2021/22,1
1874,Footpath,Unknown,Winter,On a Leash,Attack,Animal,2022/23,1
1875,Footpath,Unknown,Winter,On a Leash,Attack,Human,2020/21,1
1876,Footpath,Unknown,Winter,Unknown,Attack,Animal,2018/19,1
1877,Footpath,Unknown,Winter,Unknown,Attack,Animal,2019/20,1
1878,Footpath,Unknown,Winter,Unknown,Attack,Animal,2021/22,2
1879,Footpath,Unknown,Winter,Unknown,Attack,Animal,2022/23,1
1880,Footpath,Unknown,Winter,Unknown,Attack,Animal,2023/24,1
1881,Footpath,Unknown,Winter,Unknown,Attack,Human,2020/21,1
1882,Footpath,Unknown,Winter,Unknown,Attack,Human,2022/23,1
1883,Footpath,Unknown,Winter,Unknown,Attack,Human,2023/24,1
1884,Footpath,Unknown,Winter,Unknown,Attack,Unknown,2019/20,1
1885,Footpath,Unknown,Winter,Unknown,Attack,Unknown,2023/24,1
1886,Footpath,Unknown,Winter,Unknown,Harassment,Animal,2018/19,1
1887,Footpath,Unknown,Winter,Unknown,Harassment,Human,2018/19,4
1888,Footpath,Unknown,Winter,Unknown,Harassment,Human,2020/21,2
1889,Footpath,Unknown,Winter,Unknown,Harassment,Human,2021/22,1
1890,Footpath,Unknown,Winter,Unknown,Harassment,Unknown,2020/21,2
1891,Footpath,Unknown,Winter,Unknown,Harassment,Unknown,2023/24,2
1892,Home,5 pm to 8 pm,Autumn,No Leash,Attack,Animal,2018/19,2
1893,Home,5 pm to 8 pm,Autumn,No Leash,Attack,Animal,2020/21,1
1894,Home,5 pm to 8 pm,Autumn,No Leash,Attack,Animal,2022/23,1
1895,Home,5 pm to 8 pm,Autumn,No Leash,Attack,Both,2018/19,1
1896,Home,5 pm to 8 pm,Autumn,No Leash,Attack,Both,2019/20,1
