"_id","LocationType","Time","Season","OffendingAnimalLeashStatus","IncidentType","VictimType","FinancialYear","Count","Date","YearExtracted","MonthExtracted"
785,"Footpath","6 am to 9 am","Autumn","No Leash","Harassment","Human","2022/23",2,2023-04-01,2023,4
786,"Footpath","6 am to 9 am","Autumn","No Leash","Harassment","Human","2023/24",1,2024-04-01,2024,4
788,"Footpath","6 am to 9 am","Autumn","No Leash","Harassment","Unknown","2018/19",1,2019-04-01,2019,4
789,"Footpath","6 am to 9 am","Autumn","No Leash","Harassment","Unknown","2019/20",1,2020-04-01,2020,4
790,"Footpath","6 am to 9 am","Autumn","No Leash","Harassment","Unknown","2020/21",1,2021-04-01,2021,4
791,"Footpath","6 am to 9 am","Autumn","No Leash","Harassment","Unknown","2021/22",1,2022-04-01,2022,4
792,"Footpath","6 am to 9 am","Autumn","No Leash","Harassment","Unknown","2022/23",1,2023-04-01,2023,4
793,"Footpath","6 am to 9 am","Autumn","No Leash","Harassment","Unknown","2023/24",1,2024-04-01,2024,4
795,"Footpath","6 am to 9 am","Autumn","On a Leash","Attack","Animal","2018/19",1,2019-04-01,2019,4
796,"Footpath","6 am to 9 am","Autumn","On a Leash","Attack","Animal","2021/22",2,2022-04-01,2022,4
797,"Footpath","6 am to 9 am","Autumn","On a Leash","Attack","Animal","2023/24",1,2024-04-01,2024,4
798,"Footpath","6 am to 9 am","Autumn","On a Leash","Attack","Human","2020/21",1,2021-04-01,2021,4
799,"Footpath","6 am to 9 am","Autumn","On a Leash","Attack","Human","2021/22",2,2022-04-01,2022,4
800,"Footpath","6 am to 9 am","Autumn","On a Leash","Attack","Unknown","2019/20",1,2020-04-01,2020,4
801,"Footpath","6 am to 9 am","Autumn","On a Leash","Attack","Unknown","2022/23",1,2023-04-01,2023,4
802,"Footpath","6 am to 9 am","Autumn","On a Leash","Harassment","Animal","2020/21",1,2021-04-01,2021,4
803,"Footpath","6 am to 9 am","Autumn","On a Leash","Harassment","Human","2021/22",1,2022-04-01,2022,4
804,"Footpath","6 am to 9 am","Autumn","Unknown","Attack","Animal","2019/20",1,2020-04-01,2020,4
805,"Footpath","6 am to 9 am","Autumn","Unknown","Attack","Animal","2020/21",2,2021-04-01,2021,4
806,"Footpath","6 am to 9 am","Autumn","Unknown","Attack","Animal","2021/22",2,2022-04-01,2022,4
807,"Footpath","6 am to 9 am","Autumn","Unknown","Attack","Animal","2023/24",1,2024-04-01,2024,4
809,"Footpath","6 am to 9 am","Autumn","Unknown","Attack","Human","2019/20",2,2020-04-01,2020,4
810,"Footpath","6 am to 9 am","Autumn","Unknown","Attack","Human","2020/21",3,2021-04-01,2021,4
811,"Footpath","6 am to 9 am","Autumn","Unknown","Attack","Unknown","2021/22",1,2022-04-01,2022,4
812,"Footpath","6 am to 9 am","Autumn","Unknown","Attack","Unknown","2022/23",2,2023-04-01,2023,4
813,"Footpath","6 am to 9 am","Autumn","Unknown","Harassment","Animal","2018/19",1,2019-04-01,2019,4
814,"Footpath","6 am to 9 am","Autumn","Unknown","Harassment","Animal","2019/20",1,2020-04-01,2020,4
815,"Footpath","6 am to 9 am","Autumn","Unknown","Harassment","Animal","2020/21",1,2021-04-01,2021,4
816,"Footpath","6 am to 9 am","Autumn","Unknown","Harassment","Animal","2022/23",1,2023-04-01,2023,4
817,"Footpath","6 am to 9 am","Autumn","Unknown","Harassment","Human","2018/19",1,2019-04-01,2019,4
818,"Footpath","6 am to 9 am","Autumn","Unknown","Harassment","Human","2019/20",1,2020-04-01,2020,4
819,"Footpath","6 am to 9 am","Autumn","Unknown","Harassment","Human","2020/21",1,2021-04-01,2021,4
820,"Footpath","6 am to 9 am","Autumn","Unknown","Harassment","Human","2021/22",1,2022-04-01,2022,4
821,"Footpath","6 am to 9 am","Autumn","Unknown","Harassment","Human","2023/24",1,2024-04-01,2024,4
822,"Footpath","6 am to 9 am","Autumn","Unknown","Harassment","Unknown","2018/19",1,2019-04-01,2019,4
823,"Footpath","6 am to 9 am","Autumn","Unknown","Harassment","Unknown","2019/20",1,2020-04-01,2020,4
824,"Footpath","6 am to 9 am","Autumn","Unknown","Harassment","Unknown","2020/21",1,2021-04-01,2021,4
825,"Footpath","6 am to 9 am","Autumn","Unknown","Harassment","Unknown","2022/23",1,2023-04-01,2023,4
826,"Footpath","6 am to 9 am","Autumn","Unknown","Harassment","Unknown","2023/24",1,2024-04-01,2024,4
827,"Footpath","6 am to 9 am","Spring","No Leash","Attack","Animal","2018/19",4,2018-10-01,2018,10
828,"Footpath","6 am to 9 am","Spring","No Leash","Attack","Animal","2019/20",3,2019-10-01,2019,10
829,"Footpath","6 am to 9 am","Spring","No Leash","Attack","Animal","2020/21",1,2020-10-01,2020,10
830,"Footpath","6 am to 9 am","Spring","No Leash","Attack","Animal","2023/24",2,2023-10-01,2023,10
831,"Footpath","6 am to 9 am","Spring","No Leash","Attack","Both","2018/19",1,2018-10-01,2018,10
832,"Footpath","6 am to 9 am","Spring","No Leash","Attack","Both","2020/21",1,2020-10-01,2020,10
833,"Footpath","6 am to 9 am","Spring","No Leash","Attack","Both","2022/23",2,2022-10-01,2022,10
834,"Footpath","6 am to 9 am","Spring","No Leash","Attack","Human","2019/20",4,2019-10-01,2019,10
835,"Footpath","6 am to 9 am","Spring","No Leash","Attack","Human","2022/23",1,2022-10-01,2022,10
836,"Footpath","6 am to 9 am","Spring","No Leash","Attack","Human","2023/24",4,2023-10-01,2023,10
837,"Footpath","6 am to 9 am","Spring","No Leash","Attack","Unknown","2019/20",1,2019-10-01,2019,10
838,"Footpath","6 am to 9 am","Spring","No Leash","Attack","Unknown","2022/23",1,2022-10-01,2022,10
839,"Footpath","6 am to 9 am","Spring","No Leash","Attack","Unknown","2023/24",2,2023-10-01,2023,10
840,"Footpath","6 am to 9 am","Spring","No Leash","Harassment","Animal","2019/20",1,2019-10-01,2019,10
841,"Footpath","6 am to 9 am","Spring","No Leash","Harassment","Animal","2023/24",1,2023-10-01,2023,10
842,"Footpath","6 am to 9 am","Spring","No Leash","Harassment","Both","2020/21",1,2020-10-01,2020,10
843,"Footpath","6 am to 9 am","Spring","No Leash","Harassment","Human","2019/20",1,2019-10-01,2019,10
844,"Footpath","6 am to 9 am","Spring","No Leash","Harassment","Human","2020/21",2,2020-10-01,2020,10
845,"Footpath","6 am to 9 am","Spring","No Leash","Harassment","Human","2023/24",2,2023-10-01,2023,10
846,"Footpath","6 am to 9 am","Spring","No Leash","Harassment","Unknown","2021/22",1,2021-10-01,2021,10
847,"Footpath","6 am to 9 am","Spring","No Leash","Harassment","Unknown","2023/24",1,2023-10-01,2023,10
848,"Footpath","6 am to 9 am","Spring","On a Leash","Attack","Animal","2019/20",1,2019-10-01,2019,10
849,"Footpath","6 am to 9 am","Spring","On a Leash","Attack","Animal","2022/23",1,2022-10-01,2022,10
850,"Footpath","6 am to 9 am","Spring","On a Leash","Attack","Human","2018/19",1,2018-10-01,2018,10
851,"Footpath","6 am to 9 am","Spring","On a Leash","Attack","Human","2020/21",1,2020-10-01,2020,10
852,"Footpath","6 am to 9 am","Spring","On a Leash","Attack","Human","2023/24",1,2023-10-01,2023,10
853,"Footpath","6 am to 9 am","Spring","On a Leash","Attack","Unknown","2020/21",1,2020-10-01,2020,10
854,"Footpath","6 am to 9 am","Spring","On a Leash","Attack","Unknown","2022/23",1,2022-10-01,2022,10
855,"Footpath","6 am to 9 am","Spring","Unknown","Attack","Animal","2020/21",1,2020-10-01,2020,10
856,"Footpath","6 am to 9 am","Spring","Unknown","Attack","Animal","2022/23",1,2022-10-01,2022,10
857,"Footpath","6 am to 9 am","Spring","Unknown","Attack","Animal","2023/24",1,2023-10-01,2023,10
858,"Footpath","6 am to 9 am","Spring","Unknown","Attack","Human","2021/22",1,2021-10-01,2021,10
859,"Footpath","6 am to 9 am","Spring","Unknown","Attack","Human","2023/24",1,2023-10-01,2023,10
860,"Footpath","6 am to 9 am","Spring","Unknown","Attack","Unknown","2019/20",1,2019-10-01,2019,10
861,"Footpath","6 am to 9 am","Spring","Unknown","Attack","Unknown","2020/21",1,2020-10-01,2020,10
862,"Footpath","6 am to 9 am","Spring","Unknown","Attack","Unknown","2022/23",3,2022-10-01,2022,10
863,"Footpath","6 am to 9 am","Spring","Unknown","Attack","Unknown","2023/24",1,2023-10-01,2023,10
864,"Footpath","6 am to 9 am","Spring","Unknown","Harassment","Animal","2018/19",1,2018-10-01,2018,10
865,"Footpath","6 am to 9 am","Spring","Unknown","Harassment","Animal","2019/20",1,2019-10-01,2019,10
866,"Footpath","6 am to 9 am","Spring","Unknown","Harassment","Animal","2020/21",1,2020-10-01,2020,10
867,"Footpath","6 am to 9 am","Spring","Unknown","Harassment","Animal","2023/24",1,2023-10-01,2023,10
868,"Footpath","6 am to 9 am","Spring","Unknown","Harassment","Human","2019/20",2,2019-10-01,2019,10
869,"Footpath","6 am to 9 am","Spring","Unknown","Harassment","Unknown","2021/22",1,2021-10-01,2021,10
870,"Footpath","6 am to 9 am","Spring","Unknown","Harassment","Unknown","2022/23",2,2022-10-01,2022,10
872,"Footpath","6 am to 9 am","Summer","No Leash","Attack","Animal","2018/19",3,2019-01-01,2019,1
873,"Footpath","6 am to 9 am","Summer","No Leash","Attack","Animal","2019/20",2,2020-01-01,2020,1
874,"Footpath","6 am to 9 am","Summer","No Leash","Attack","Animal","2020/21",1,2021-01-01,2021,1
875,"Footpath","6 am to 9 am","Summer","No Leash","Attack","Animal","2021/22",5,2022-01-01,2022,1
876,"Footpath","6 am to 9 am","Summer","No Leash","Attack","Animal","2022/23",1,2023-01-01,2023,1
877,"Footpath","6 am to 9 am","Summer","No Leash","Attack","Human","2019/20",2,2020-01-01,2020,1
878,"Footpath","6 am to 9 am","Summer","No Leash","Attack","Human","2020/21",2,2021-01-01,2021,1
879,"Footpath","6 am to 9 am","Summer","No Leash","Attack","Unknown","2018/19",1,2019-01-01,2019,1
880,"Footpath","6 am to 9 am","Summer","No Leash","Attack","Unknown","2019/20",3,2020-01-01,2020,1
881,"Footpath","6 am to 9 am","Summer","No Leash","Attack","Unknown","2020/21",1,2021-01-01,2021,1
882,"Footpath","6 am to 9 am","Summer","No Leash","Attack","Unknown","2021/22",1,2022-01-01,2022,1
883,"Footpath","6 am to 9 am","Summer","No Leash","Attack","Unknown","2022/23",1,2023-01-01,2023,1
884,"Footpath","6 am to 9 am","Summer","No Leash","Attack","Unknown","2023/24",4,2024-01-01,2024,1
885,"Footpath","6 am to 9 am","Summer","No Leash","Harassment","Animal","2020/21",2,2021-01-01,2021,1
886,"Footpath","6 am to 9 am","Summer","No Leash","Harassment","Animal","2021/22",3,2022-01-01,2022,1
887,"Footpath","6 am to 9 am","Summer","No Leash","Harassment","Both","2018/19",1,2019-01-01,2019,1
888,"Footpath","6 am to 9 am","Summer","No Leash","Harassment","Both","2022/23",2,2023-01-01,2023,1
889,"Footpath","6 am to 9 am","Summer","No Leash","Harassment","Human","2018/19",1,2019-01-01,2019,1
890,"Footpath","6 am to 9 am","Summer","No Leash","Harassment","Human","2019/20",2,2020-01-01,2020,1
891,"Footpath","6 am to 9 am","Summer","No Leash","Harassment","Human","2020/21",2,2021-01-01,2021,1
892,"Footpath","6 am to 9 am","Summer","No Leash","Harassment","Human","2021/22",2,2022-01-01,2022,1
893,"Footpath","6 am to 9 am","Summer","No Leash","Harassment","Human","2022/23",1,2023-01-01,2023,1
894,"Footpath","6 am to 9 am","Summer","No Leash","Harassment","Human","2023/24",1,2024-01-01,2024,1
896,"Footpath","6 am to 9 am","Summer","No Leash","Harassment","Unknown","2018/19",1,2019-01-01,2019,1
897,"Footpath","6 am to 9 am","Summer","No Leash","Harassment","Unknown","2020/21",1,2021-01-01,2021,1
898,"Footpath","6 am to 9 am","Summer","No Leash","Harassment","Unknown","2021/22",1,2022-01-01,2022,1
899,"Footpath","6 am to 9 am","Summer","No Leash","Harassment","Unknown","2022/23",1,2023-01-01,2023,1
900,"Footpath","6 am to 9 am","Summer","No Leash","Harassment","Unknown","2023/24",2,2024-01-01,2024,1
901,"Footpath","6 am to 9 am","Summer","On a Leash","Attack","Animal","2019/20",1,2020-01-01,2020,1
902,"Footpath","6 am to 9 am","Summer","On a Leash","Attack","Animal","2020/21",1,2021-01-01,2021,1
903,"Footpath","6 am to 9 am","Summer","On a Leash","Attack","Animal","2023/24",1,2024-01-01,2024,1
905,"Footpath","6 am to 9 am","Summer","On a Leash","Attack","Human","2018/19",1,2019-01-01,2019,1
906,"Footpath","6 am to 9 am","Summer","On a Leash","Attack","Human","2019/20",1,2020-01-01,2020,1
907,"Footpath","6 am to 9 am","Summer","On a Leash","Attack","Unknown","2019/20",1,2020-01-01,2020,1
908,"Footpath","6 am to 9 am","Summer","On a Leash","Attack","Unknown","2020/21",1,2021-01-01,2021,1
909,"Footpath","6 am to 9 am","Summer","On a Leash","Attack","Unknown","2023/24",1,2024-01-01,2024,1
910,"Footpath","6 am to 9 am","Summer","On a Leash","Harassment","Animal","2020/21",1,2021-01-01,2021,1
911,"Footpath","6 am to 9 am","Summer","On a Leash","Harassment","Animal","2021/22",1,2022-01-01,2022,1
912,"Footpath","6 am to 9 am","Summer","On a Leash","Harassment","Animal","2023/24",1,2024-01-01,2024,1
913,"Footpath","6 am to 9 am","Summer","On a Leash","Harassment","Unknown","2020/21",1,2021-01-01,2021,1
914,"Footpath","6 am to 9 am","Summer","Unknown","Attack","Animal","2018/19",2,2019-01-01,2019,1
915,"Footpath","6 am to 9 am","Summer","Unknown","Attack","Animal","2019/20",2,2020-01-01,2020,1
916,"Footpath","6 am to 9 am","Summer","Unknown","Attack","Animal","2021/22",1,2022-01-01,2022,1
917,"Footpath","6 am to 9 am","Summer","Unknown","Attack","Animal","2022/23",1,2023-01-01,2023,1
918,"Footpath","6 am to 9 am","Summer","Unknown","Attack","Animal","2023/24",3,2024-01-01,2024,1
919,"Footpath","6 am to 9 am","Summer","Unknown","Attack","Human","2020/21",2,2021-01-01,2021,1
920,"Footpath","6 am to 9 am","Summer","Unknown","Attack","Human","2021/22",2,2022-01-01,2022,1
921,"Footpath","6 am to 9 am","Summer","Unknown","Attack","Human","2023/24",1,2024-01-01,2024,1
922,"Footpath","6 am to 9 am","Summer","Unknown","Attack","Unknown","2023/24",3,2024-01-01,2024,1
923,"Footpath","6 am to 9 am","Summer","Unknown","Harassment","Human","2018/19",1,2019-01-01,2019,1
924,"Footpath","6 am to 9 am","Summer","Unknown","Harassment","Human","2019/20",2,2020-01-01,2020,1
925,"Footpath","6 am to 9 am","Summer","Unknown","Harassment","Human","2021/22",2,2022-01-01,2022,1
926,"Footpath","6 am to 9 am","Summer","Unknown","Harassment","Human","2022/23",3,2023-01-01,2023,1
927,"Footpath","6 am to 9 am","Summer","Unknown","Harassment","Unknown","2020/21",1,2021-01-01,2021,1
928,"Footpath","6 am to 9 am","Summer","Unknown","Harassment","Unknown","2021/22",1,2022-01-01,2022,1
929,"Footpath","6 am to 9 am","Summer","Unknown","Harassment","Unknown","2023/24",1,2024-01-01,2024,1
930,"Footpath","6 am to 9 am","Winter","No Leash","Attack","Animal","2018/19",1,2018-07-01,2018,7
931,"Footpath","6 am to 9 am","Winter","No Leash","Attack","Animal","2019/20",2,2019-07-01,2019,7
932,"Footpath","6 am to 9 am","Winter","No Leash","Attack","Animal","2020/21",3,2020-07-01,2020,7
933,"Footpath","6 am to 9 am","Winter","No Leash","Attack","Animal","2021/22",4,2021-07-01,2021,7
934,"Footpath","6 am to 9 am","Winter","No Leash","Attack","Animal","2022/23",3,2022-07-01,2022,7
935,"Footpath","6 am to 9 am","Winter","No Leash","Attack","Animal","2023/24",2,2023-07-01,2023,7
936,"Footpath","6 am to 9 am","Winter","No Leash","Attack","Both","2018/19",1,2018-07-01,2018,7
937,"Footpath","6 am to 9 am","Winter","No Leash","Attack","Human","2018/19",1,2018-07-01,2018,7
938,"Footpath","6 am to 9 am","Winter","No Leash","Attack","Human","2019/20",1,2019-07-01,2019,7
939,"Footpath","6 am to 9 am","Winter","No Leash","Attack","Human","2020/21",1,2020-07-01,2020,7
940,"Footpath","6 am to 9 am","Winter","No Leash","Attack","Human","2021/22",1,2021-07-01,2021,7
941,"Footpath","6 am to 9 am","Winter","No Leash","Attack","Human","2022/23",2,2022-07-01,2022,7
942,"Footpath","6 am to 9 am","Winter","No Leash","Attack","Human","2023/24",1,2023-07-01,2023,7
943,"Footpath","6 am to 9 am","Winter","No Leash","Attack","Unknown","2019/20",2,2019-07-01,2019,7
944,"Footpath","6 am to 9 am","Winter","No Leash","Attack","Unknown","2021/22",1,2021-07-01,2021,7
945,"Footpath","6 am to 9 am","Winter","No Leash","Attack","Unknown","2022/23",1,2022-07-01,2022,7
946,"Footpath","6 am to 9 am","Winter","No Leash","Attack","Unknown","2023/24",1,2023-07-01,2023,7
947,"Footpath","6 am to 9 am","Winter","No Leash","Harassment","Animal","2019/20",1,2019-07-01,2019,7
948,"Footpath","6 am to 9 am","Winter","No Leash","Harassment","Animal","2021/22",3,2021-07-01,2021,7
950,"Footpath","6 am to 9 am","Winter","No Leash","Harassment","Both","2020/21",1,2020-07-01,2020,7
951,"Footpath","6 am to 9 am","Winter","No Leash","Harassment","Human","2018/19",1,2018-07-01,2018,7
952,"Footpath","6 am to 9 am","Winter","No Leash","Harassment","Human","2020/21",3,2020-07-01,2020,7
953,"Footpath","6 am to 9 am","Winter","No Leash","Harassment","Human","2021/22",1,2021-07-01,2021,7
954,"Footpath","6 am to 9 am","Winter","No Leash","Harassment","Human","2022/23",1,2022-07-01,2022,7
955,"Footpath","6 am to 9 am","Winter","No Leash","Harassment","Unknown","2018/19",1,2018-07-01,2018,7
956,"Footpath","6 am to 9 am","Winter","No Leash","Harassment","Unknown","2019/20",1,2019-07-01,2019,7
957,"Footpath","6 am to 9 am","Winter","No Leash","Harassment","Unknown","2020/21",1,2020-07-01,2020,7
958,"Footpath","6 am to 9 am","Winter","No Leash","Harassment","Unknown","2023/24",2,2023-07-01,2023,7
959,"Footpath","6 am to 9 am","Winter","On a Leash","Attack","Animal","2018/19",1,2018-07-01,2018,7
960,"Footpath","6 am to 9 am","Winter","On a Leash","Attack","Animal","2019/20",1,2019-07-01,2019,7
961,"Footpath","6 am to 9 am","Winter","On a Leash","Attack","Animal","2022/23",1,2022-07-01,2022,7
962,"Footpath","6 am to 9 am","Winter","On a Leash","Attack","Animal","2023/24",2,2023-07-01,2023,7
963,"Footpath","6 am to 9 am","Winter","On a Leash","Attack","Human","2020/21",1,2020-07-01,2020,7
964,"Footpath","6 am to 9 am","Winter","On a Leash","Attack","Human","2022/23",1,2022-07-01,2022,7
965,"Footpath","6 am to 9 am","Winter","On a Leash","Harassment","Animal","2022/23",1,2022-07-01,2022,7
966,"Footpath","6 am to 9 am","Winter","On a Leash","Harassment","Both","2020/21",1,2020-07-01,2020,7
967,"Footpath","6 am to 9 am","Winter","On a Leash","Harassment","Human","2018/19",1,2018-07-01,2018,7
968,"Footpath","6 am to 9 am","Winter","Unknown","Attack","Animal","2019/20",2,2019-07-01,2019,7
969,"Footpath","6 am to 9 am","Winter","Unknown","Attack","Animal","2020/21",1,2020-07-01,2020,7
970,"Footpath","6 am to 9 am","Winter","Unknown","Attack","Animal","2021/22",3,2021-07-01,2021,7
971,"Footpath","6 am to 9 am","Winter","Unknown","Attack","Animal","2023/24",1,2023-07-01,2023,7
972,"Footpath","6 am to 9 am","Winter","Unknown","Attack","Human","2019/20",2,2019-07-01,2019,7
973,"Footpath","6 am to 9 am","Winter","Unknown","Attack","Human","2021/22",1,2021-07-01,2021,7
974,"Footpath","6 am to 9 am","Winter","Unknown","Attack","Unknown","2019/20",1,2019-07-01,2019,7
975,"Footpath","6 am to 9 am","Winter","Unknown","Attack","Unknown","2020/21",1,2020-07-01,2020,7
976,"Footpath","6 am to 9 am","Winter","Unknown","Attack","Unknown","2021/22",1,2021-07-01,2021,7
977,"Footpath","6 am to 9 am","Winter","Unknown","Attack","Unknown","2022/23",1,2022-07-01,2022,7
979,"Footpath","6 am to 9 am","Winter","Unknown","Harassment","Human","2018/19",1,2018-07-01,2018,7
980,"Footpath","6 am to 9 am","Winter","Unknown","Harassment","Human","2022/23",2,2022-07-01,2022,7
981,"Footpath","6 am to 9 am","Winter","Unknown","Harassment","Human","2023/24",1,2023-07-01,2023,7
982,"Footpath","6 am to 9 am","Winter","Unknown","Harassment","Unknown","2020/21",1,2020-07-01,2020,7
983,"Footpath","6 am to 9 am","Winter","Unknown","Harassment","Unknown","2022/23",1,2022-07-01,2022,7
984,"Footpath","8 pm to 10 pm","Autumn","No Leash","Attack","Animal","2020/21",2,2021-04-01,2021,4
985,"Footpath","8 pm to 10 pm","Autumn","No Leash","Attack","Animal","2022/23",1,2023-04-01,2023,4
986,"Footpath","8 pm to 10 pm","Autumn","No Leash","Attack","Human","2022/23",2,2023-04-01,2023,4
988,"Footpath","8 pm to 10 pm","Autumn","No Leash","Attack","Unknown","2021/22",1,2022-04-01,2022,4
990,"Footpath","8 pm to 10 pm","Autumn","No Leash","Harassment","Animal","2018/19",1,2019-04-01,2019,4
991,"Footpath","8 pm to 10 pm","Autumn","No Leash","Harassment","Animal","2019/20",1,2020-04-01,2020,4
992,"Footpath","8 pm to 10 pm","Autumn","No Leash","Harassment","Animal","2022/23",1,2023-04-01,2023,4
993,"Footpath","8 pm to 10 pm","Autumn","No Leash","Harassment","Animal","2023/24",1,2024-04-01,2024,4
995,"Footpath","8 pm to 10 pm","Autumn","No Leash","Harassment","Unknown","2022/23",1,2023-04-01,2023,4
996,"Footpath","8 pm to 10 pm","Autumn","On a Leash","Harassment","Human","2020/21",1,2021-04-01,2021,4
